"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"9026059","30193461190002203000037130S6","PASTELERIA CHAMPLITTE CUAUHTEMOC","PASTELERIA CHAMPLITTE SA DE CV","461190","Comercio al por menor de otros alimentos","11 a 30 personas","AVENIDA","CUAUHTEMOC","CALLE","ARIZMENDI","CALLE","MIGUEL ANGEL DE QUEVEDO","CALLE","CONSTITUYENTES","1089",,,,,,"COLONIA","FORMANDO HOGAR",,,,"91897","30","VERACRUZ DE IGNACIO DE LA LLAVE","193","Veracruz","0001","Veracruz","0114","025",,,,"Fijo","19.20454856","-96.15909051","2019-11"
"9026006","30193461190002122000037130S8","PASTELERIA CHAMPLITTE DIAZ MIRON","PASTELERIA CHAMPLITTE SA DE CV","461190","Comercio al por menor de otros alimentos","6 a 10 personas","AVENIDA","SALVADOR DIAZ MIRON","CALLE","5 DE OCTUBRE","CALLE","LEOPOLDO KIEL","CALLE","CAYETANO RODRIGUEZ","4334",,,,,,"COLONIA","DEL MAESTRO",,,,"91920","30","VERACRUZ DE IGNACIO DE LA LLAVE","193","Veracruz","0001","Veracruz","1057","034",,,,"Fijo","19.1576887","-96.13110814","2019-11"
"9026051","30193461190002181000037130S4","PASTELERIA CHAMPLITTE DIVER PLAZA","PASTELERIA CHAMPLITTE SA DE CV","461190","Comercio al por menor de otros alimentos","0 a 5 personas","CALLE","Fidel Velazquez","AVENIDA","RIO MEDIO","CALLE","CAMINO REAL","AVENIDA","Río Blanco","526",,,,"0",,"FRACCIONAMIENTO","RIO MEDIO II",,,,"91809","30","VERACRUZ DE IGNACIO DE LA LLAVE","193","Veracruz","0001","Veracruz","3000","001",,,,"Fijo","19.2140818","-96.20064645","2019-11"
"9026009","30028461190000592000037130S2","PASTELERIA CHAMPLITTE EJERCITO MEXICANO","PASTELERIA CHAMPLITTE SA DE CV","461190","Comercio al por menor de otros alimentos","6 a 10 personas","AVENIDA","Ejército Mexicano","AVENIDA","URSULO GALVAN","CALLE","EMILIANO ZAPATA","CALLE","HERIBERTO JARA","233",,,,"0",,"COLONIA","EJIDO PRIMERO DE MAYO",,,,"94297","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","Boca del Río","0037","Veracruz","0731","013",,,,"Fijo","19.1418576","-96.12028731","2019-11"
"9026060","30193461190002212000037130S7","PASTELERIA CHAMPLITTE EL COYOL","PASTELERIA CHAMPLITTE SA DE CV","461190","Comercio al por menor de otros alimentos","6 a 10 personas","CALLE","EJE 1 PONIENTE","PRIVADA","CAFETALES","CALLE","LAUREL","CALLE","CAFETALES","1","B",,,,,"COLONIA","LAS PALMAS DEL COYOL",,,,"91779","30","VERACRUZ DE IGNACIO DE LA LLAVE","193","Veracruz","0001","Veracruz","2572","033",,,,"Fijo","19.16145236","-96.15377977","2019-11"
"9026049","30193461190002161000037130S6","PASTELERIA CHAMPLITTE LA PLACITA","PASTELERIA CHAMPLITTE SA DE CV","461190","Comercio al por menor de otros alimentos","0 a 5 personas","CALLE","Autopista a Veracruz","CALLE","EMILIANO ZAPATA","CALLE","DEL FEROCARRIL","CALLE","7","1","LOTE",,,"0",,"COLONIA","VALENTE DIAZ",,,,"91725","30","VERACRUZ DE IGNACIO DE LA LLAVE","193","Veracruz","0087","Valente Díaz","1733","039",,,,"Fijo","19.16681853","-96.21873834","2019-11"
"8468284","30028461190000571000037130S6","PASTELERIA CHAMPLITTE PLAZA RIO","PASTELERIA CHAMPLITTE SA DE CV","461190","Comercio al por menor de otros alimentos","0 a 5 personas","BOULEVARD","MIGUEL ALEMAN","CALLE","CAMINO REAL","CALLE","CAMINO REAL","CALLE","PASEO BOCA DEL RIO","82",,,,,,"COLONIA","CENTRO","CENTRO Y PLAZA COMERCIAL","RIO LF","15","94290","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","Boca del Río","0001","Boca del Río","0375","037",,,,"Fijo","19.10785454","-96.10384872","2019-11"
"9026052","30193461190002192000037130S1","PASTELERIA CHAMPLITTE RAFAEL  CUERVO","PASTELERIA CHAMPLITTE SA DE CV","461190","Comercio al por menor de otros alimentos","6 a 10 personas","AVENIDA","RAFAEL CUERVO","CALLE","CAMINO REAL","CALLE","PLAYA EL VIEJON","CALLE","CAMINO REAL","1169",,,,,,"COLONIA","PLAYA LINDA",,,,"91910","30","VERACRUZ DE IGNACIO DE LA LLAVE","193","Veracruz","0001","Veracruz","1555","016",,,,"Fijo","19.21553797","-96.18167332","2019-11"
"9026050","30193461190002171000037130S5","PASTELERIA CHAMPLITTE RIO MEDIO","PASTELERIA CHAMPLITTE SA DE CV","461190","Comercio al por menor de otros alimentos","0 a 5 personas","ANDADOR","RIO YAQUI","CALLE","RIO CHAMPOTON","AVENIDA","VICTOR SANCHEZ TAPIA","ANDADOR","TEPEHUAMES","322",,,,,,"FRACCIONAMIENTO","LOMAS DEL RIO MEDIO",,,,"91809","30","VERACRUZ DE IGNACIO DE LA LLAVE","193","Veracruz","0001","Veracruz","1856","021",,,,"Fijo","19.20474153","-96.19395625","2019-11"
"9026010","30193461190002141000037130S8","PASTELERIA CHAMPLITTE SIMON BOLIVAR","PASTELERIA CHAMPLITTE SA DE CV","461190","Comercio al por menor de otros alimentos","0 a 5 personas","CALZADA","SIMON BOLIVAR","CALLE","20 DE NOVIEMBRE","CALLE","2 DE ABRIL","CALLE","PROFRA LUZ NAVA","981",,,,,,"COLONIA","ZARAGOZA",,,,"91910","30","VERACRUZ DE IGNACIO DE LA LLAVE","193","Veracruz","0001","Veracruz","042A","037",,,,"Fijo","19.17455089","-96.12990075","2019-11"
"8305046","30011461190000292000037130S5","PASTELERIA CHAMPLITTE VISTA HERMOSA","PASTELERIA CHAMPLITTE SA DE CV","461190","Comercio al por menor de otros alimentos","6 a 10 personas","CARRETERA","RAMAL A ANTÓN LIZARDO","BOULEVARD","LAS LOMAS","OTRO (ESPECIFIQUE)","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO","1676",,,,"0",,"FRACCIONAMIENTO","ALVARADO",,,,"95253","30","VERACRUZ DE IGNACIO DE LA LLAVE","011","Alvarado","0436","Vista Bella","001A","009",,,,"Fijo","19.07805517","-96.09384159","2019-11"
"9026008","30087461190002881000037130S3","PASTELERIA CHAMPLITTE XALAPA MURILLO VIDAL","PASTELERIA CHAMPLITTE SA DE CV","461190","Comercio al por menor de otros alimentos","0 a 5 personas","AVENIDA","RAFAEL MURILLO VIDAL","CALLE","RIO JAMAPA","CALLE","RIO PANTEPEC","CALLE","14","214",,,,,,"COLONIA","CUAUHTEMOC",,,,"91069","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","1336","018",,,,"Fijo","19.52144991","-96.90800172","2019-11"
"6981671","30206461190000141000000000S0","PASTELERIA CHOCOLATE DE EVA",,"461190","Comercio al por menor de otros alimentos","0 a 5 personas","CALLE","BENITO JUAREZ","CALLE","MIGUEL HIDALGO","CALLE","5 DE FEBRERO","CALLE","18 DE MARZO","11",,,,"0",,"COLONIA","1° DE MAYO",,,,"96360","30","VERACRUZ DE IGNACIO DE LA LLAVE","206","Nanchital de Lázaro Cárdenas del Río","0001","Nanchital de Lázaro Cárdenas del Río","0171","002","9222000784",,,"Fijo","18.07192481","-94.41100655","2019-11"
"8059624","30102461190000291000000000U4","PASTELERIA CHOCOLATTE",,"461190","Comercio al por menor de otros alimentos","0 a 5 personas","CALLE","ADOLFO LOPEZ MATEOS","CALLE","6 DE ENERO","CALLE","BENITO JUAREZ","CALLE","10 DE ABRIL","0","SN",,,"0",,"COLONIA","EJIDAL",,,,"93600","30","VERACRUZ DE IGNACIO DE LA LLAVE","102","Martínez de la Torre","0001","Martínez de la Torre","0798","013","2321095435",,,"Fijo","20.06608595","-97.04889035","2019-11"
"7763186","30195461190000011000000000U0","PASTELERIA CID",,"461190","Comercio al por menor de otros alimentos","0 a 5 personas","AVENIDA","BENITO JUAREZ","CALLE","FRANCISCO I. MADERO","OTRO (ESPECIFIQUE)","NINGUNO","CALLE","NINGUNO",,"SN",,,,,"SECCION","PRIMERA",,,,"94820","30","VERACRUZ DE IGNACIO DE LA LLAVE","195","Xoxocotla","0001","Xoxocotla","0034","034",,,,"Fijo","18.64803297","-97.15242591","2019-11"
"8518673","30044461190001501000000000U9","PASTELERIA CLASICA GOURMET SOULS CAKE",,"461190","Comercio al por menor de otros alimentos","0 a 5 personas","AVENIDA","NUEVE","CALLE","DIECIOCHO","CALLE","DIECISEIS","AVENIDA","SIETE","1615","A",,,,,"FRACCIONAMIENTO","SAN JOSE",,,,"94560","30","VERACRUZ DE IGNACIO DE LA LLAVE","044","Córdoba","0001","Córdoba","003A","023","7133315",,,"Fijo","18.89718807","-96.94327864","2019-11"
"4431970","30128461190000051000000000U7","PASTELERIA CREAMY S","PATELERIA CREAMY S SA DE CV","461190","Comercio al por menor de otros alimentos","0 a 5 personas","AVENIDA","ALEJANDRO VON HUMBOLDT SUR","CALLE","IGNACIO ZARAGOZA","CALLE","FRANCISCO I. MADERO","CALLE","MIGUEL HIDALGO","1",,,,,,"COLONIA","CENTRO",,,,"91270","30","VERACRUZ DE IGNACIO DE LA LLAVE","128","Perote","0001","Perote","0332","006","2828259402",,,"Fijo","19.56270487","-97.2450503","2010-07"
"4368718","30086461190000071000000000U5","PASTELERIA CREMY",,"461190","Comercio al por menor de otros alimentos","0 a 5 personas","CALLE","MORELOS","CALLE","FRANCISCO I. MADERO","CALLE","EMILIANO ZAPATA","CALLE","ÚRSULO GALVÁN",,"SN",,,,,"CUARTEL","JALACINGO CENTRO",,,,"93660","30","VERACRUZ DE IGNACIO DE LA LLAVE","086","Jalacingo","0001","Jalacingo","0082","033",,,,"Fijo","19.80460923","-97.30659766","2010-07"
"8130514","30030461190000361000000000S8","PASTELERIA CRISTAL",,"461190","Comercio al por menor de otros alimentos","0 a 5 personas","AVENIDA","1 MIGUEL HIDALGO","CALLE","3    CARRILLO PUERTO","CALLE","5   RAFAEL MORENO","AVENIDA","2    BENITO JUÁREZ","813",,,,,,"COLONIA","CENTRO",,,,"94740","30","VERACRUZ DE IGNACIO DE LA LLAVE","030","Camerino Z. Mendoza","0001","Ciudad Mendoza","0087","018",,,,"Fijo","18.80267487","-97.18240304","2019-11"
"4360989","30099461190000031000000000S2","PASTELERÍA CRISTAL",,"461190","Comercio al por menor de otros alimentos","0 a 5 personas","AVENIDA","5 DE FEBRERO","CALLE","NICOLAS BRAVO","CALLE","20 DE NOVIEMBRE","AVENIDA","MIGUEL HIDALGO",,"SN",,,,,"COLONIA","MALTRATA",,,,"94700","30","VERACRUZ DE IGNACIO DE LA LLAVE","099","Maltrata","0001","Maltrata","0112","019",,,,"Fijo","18.81009577","-97.2772881","2010-07"
"8104141","30138461190000521000000000U8","PASTELERIA CRISTAL","PASTELERIA CRISTAL ","461190","Comercio al por menor de otros alimentos","0 a 5 personas","CALLE","CAMINO NACIONAL","CALLE","TEPIC","CALLE","DURANGO","AVENIDA","COLIMA","340","A",,,,,"COLONIA","RICARDO FLORES MAGON",,,,"94732","30","VERACRUZ DE IGNACIO DE LA LLAVE","138","Río Blanco","0001","Río Blanco","0220","018",,,,"Fijo","18.83914235","-97.11862952","2019-11"
"4369073","30030461190000031000000000S7","PASTELERIA CRISTAL",,"461190","Comercio al por menor de otros alimentos","0 a 5 personas","AVENIDA","1   MIGUEL HIDALGO","CALLE","1   MELCHOR OCAMPO","CALLE","2   FRANCISCO I. MADERO","AVENIDA","2   BENITO JUÁREZ","615","SN",,,,,"COLONIA","CENTRO",,,,"94740","30","VERACRUZ DE IGNACIO DE LA LLAVE","030","Camerino Z. Mendoza","0001","Ciudad Mendoza","0176","024",,,,"Fijo","18.80358585","-97.18141314","2010-07"
"9047855","30085461190000191000000000U3","PASTELERIA D ALYX BOCADITOS",,"461190","Comercio al por menor de otros alimentos","0 a 5 personas","CALZADA","CALZADA DE TLALOC","CALLE","QUETZALCOATL","CALLE","MOCTEZUMA","CALLE","IXTACZIHUATL","0","SN",,,"0",,"BARRIO","CENTRO",,,,"94469","30","VERACRUZ DE IGNACIO DE LA LLAVE","085","Ixtaczoquitlán","0035","Tuxpanguillo","0047","008","2721057334",,,"Fijo","18.78429746","-97.01211433","2019-11"
"9048124","30044461190001521000000000U7","PASTELERIA D FATIMA","PASTELERIA D FATIMA ","461190","Comercio al por menor de otros alimentos","0 a 5 personas","AVENIDA","21","CALLE","DIECISEIS","CALLE","16 A","AVENIDA","VEINTITRES",,"SN",,,,,"COLONIA","SAN DIMAS",,,,"94570","30","VERACRUZ DE IGNACIO DE LA LLAVE","044","Córdoba","0001","Córdoba","0576","034",,,,"Fijo","18.8906393","-96.94724653","2019-11"
"4385881","30135461190000031000000000U4","PASTELERIA DANES",,"461190","Comercio al por menor de otros alimentos","0 a 5 personas","AVENIDA","AVENIDA 1","CALLE","UNO","CALLE","DOS","CALLE","EMILIANO ZAPATA (AVENIDA 2)",,"SN",,,,,"BARRIO","PRIMER",,,,"94410","30","VERACRUZ DE IGNACIO DE LA LLAVE","135","Rafael Delgado","0001","Rafael Delgado","0021","016","2721096467",,,"Fijo","18.80938611","-97.07290562","2010-07"
"4474978","30180461190000011000000000U2","PASTELERIA DARLITH",,"461190","Comercio al por menor de otros alimentos","0 a 5 personas","CALLE","MIGUEL HIDALGO","CALLE","CAMPANAS","PRIVADA","VEREDA","CALLE","SIN REFERENCIA",,"SN",,,,,"COLONIA","LAS CAMPANAS",,,,"92670","30","VERACRUZ DE IGNACIO DE LA LLAVE","180","Tlachichilco","0001","Tlachichilco","0050","005",,,,"Fijo","20.61948717","-98.20016154","2010-07"
"4363231","30044461190000683001000000S6","PASTELERÍA DAUZÓN",,"461190","Comercio al por menor de otros alimentos","11 a 30 personas","AVENIDA","UNO","CALLE","TRES","CALLE","CINCO","AVENIDA","DOS","313","SN",,,,,"COLONIA","CENTRO",,,,"94500","30","VERACRUZ DE IGNACIO DE LA LLAVE","044","Córdoba","0001","Córdoba","0059","023","2717126359",,,"Fijo","18.89356364","-96.93353675","2010-07"
"6460384","30131713291000091010000000U9","PASTELERIA DAUZON",,"461190","Comercio al por menor de otros alimentos","0 a 5 personas","CALLE","CENTRAL NORTE","AVENIDA","LAZARO CARDENAS","CALLE","HEROICO COLEGIO MILITAR","CALLE","HEROICO COLEGIO MILITAR",,"SN",,,,,"COLONIA","OBRERA",,,,"93260","30","VERACRUZ DE IGNACIO DE LA LLAVE","131","Poza Rica de Hidalgo","0001","Poza Rica de Hidalgo","0234","045",,,,"Fijo","20.52553708","-97.46382955","2010-07"
"6410562","30087461190000961001050524S5","PASTELERÍA DAUZON","DAUZON SA DE CV","461190","Comercio al por menor de otros alimentos","6 a 10 personas","CARRETERA","XALAPA VERACRUZ","AVENIDA","VISTA HERMOSA","CALLE","PASEO DE LAS PALMAS","CALLE","FEDERICO MENZEL","271",,"CENTRO Y PLAZA COMERCIAL","PISO 1",,,"FRACCIONAMIENTO","FRACC VISTA HERMOSA","CENTRO Y PLAZA COMERCIAL","ANIMAS","INTERIOR 31","91190","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","2298","005",,,"WWW.PASTELERIASDAUZON.COM","Fijo","19.52029688","-96.88421895","2010-07"
"4457877","30028461190000161000000000S6","PASTELERIA DAUZON",,"461190","Comercio al por menor de otros alimentos","0 a 5 personas","AVENIDA","EJERCITO MEXICANO (DE LAS AMERICAS)","BOULEVARD","ADOLFO RUIZ CORTINES","BOULEVARD","EJERCITO MEXICANO","BOULEVARD","ADOLFO RUÍZ CORTINES","3495",,"CENTRO Y PLAZA COMERCIAL","PISO 2",,,"COLONIA","UNIDAD HAB HERIBERTO KEHOE","CENTRO Y PLAZA COMERCIAL","PLAZA LAS AMERICAS","3495","94298","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","Boca del Río","0037","Veracruz","0657","025","2299219960",,,"Fijo","19.1407725","-96.10655959","2010-07"
"8240837","30044461190001391000000000S5","PASTELERIA DAUZON",,"461190","Comercio al por menor de otros alimentos","0 a 5 personas","AVENIDA","11","CALLE","15","CALLE","13","AVENIDA","7","1305",,"CENTRO Y PLAZA COMERCIAL","PLANTA BAJA",,,"COLONIA","CENTRO","CENTRO Y PLAZA COMERCIAL","PLAZA 11","1305","94500","30","VERACRUZ DE IGNACIO DE LA LLAVE","044","Córdoba","0001","Córdoba","0114","016",,,,"Fijo","18.88750018","-96.93382076","2019-11"
"6410561","30087461190000131000050524S5","PASTELERÍA DAUZON","DAUZON SA DE CV","461190","Comercio al por menor de otros alimentos","6 a 10 personas","AVENIDA","LAZARO CARDENAS","AVENIDA","ANTONIO CHEDRAUI CARAM","AVENIDA","ENCANTO","AVENIDA","LÁZARO CÁRDENAS",,"SN","CENTRO Y PLAZA COMERCIAL","PISO 1",,,"COLONIA","INDEPENDENCIA","CENTRO Y PLAZA COMERCIAL","PLAZA CRYSTAL","LOC 16","91150","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","0126","005","2288156095",,"WWW.PASTELERIASDAUZON.COM","Fijo","19.53814552","-96.90768097","2010-07"
"4294377","30118461190001032001000000S7","PASTELERIA DAUZON",,"461190","Comercio al por menor de otros alimentos","0 a 5 personas","AVENIDA","COLON ORIENTE","CALLE","SUR 7","CALLE","SUR 5","AVENIDA","ORIENTE 2",,"SN",,,,,"COLONIA","ORIZABA CENTRO",,,,"94300","30","VERACRUZ DE IGNACIO DE LA LLAVE","118","Orizaba","0001","Orizaba","0143","019",,,,"Fijo","18.84896453","-97.10350231","2014-12"
"8921964","30087461190002901000039173S9","PASTELERIA DAUZON",,"461190","Comercio al por menor de otros alimentos","0 a 5 personas","CALLE","LUCIO BLANCO","CALLE","PEDRO BENITEZ","CALLE","DOCTOR JESUS LOPEZ DOMINGUEZ","CALLE","MELQUIADES RUIZ","0",,,,"0",,"COLONIA","OBRERO CAMPESINA","CENTRO Y PLAZA COMERCIAL","PLAZA MUSEO","1D","91020","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","0018","008",,"tdauzon@gmail.com",,"Fijo","19.54887418","-96.93371782","2019-11"
"8422574","30128461190000761000000000U1","PASTELERIA DAUZON",,"461190","Comercio al por menor de otros alimentos","0 a 5 personas","CALLE","FRANCISCO I. MADERO","CALLE","BENITO JUAREZ","CALLE","BELISARIO DOMINGUEZ","CALLE","IGNACIO MANUEL ALTAMIRANO","13",,"EDIFICIO SIN NOMBRE","PISO 1",,,"COLONIA","PEROTE","EDIFICIO COMERCIAL Y DE SERVICIOS","SIN NOMBRE","13","91270","30","VERACRUZ DE IGNACIO DE LA LLAVE","128","Perote","0001","Perote","0351","022",,,,"Fijo","19.56063562","-97.2423535","2019-11"
"6407913","30087461190000981000050524S3","PASTELERIA DAUZON","DAUZON SA DE CV","461190","Comercio al por menor de otros alimentos","0 a 5 personas","AVENIDA","ARCO SUR","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","PASEO DE LOS LAGOS","900",,"CENTRO Y PLAZA COMERCIAL","PISO 1",,,"COLONIA","PASTORESA","CENTRO Y PLAZA COMERCIAL","PLAZA PATIO CIRCUITO ARCO SUR","5","91193","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","1904","001",,,"WWW.PASTELERIASDAUZON.COM","Fijo","19.50762307","-96.88115654","2012-06"
"4351748","30189461190000061000000000U8","PASTELERÍA DAUZON",,"461190","Comercio al por menor de otros alimentos","0 a 5 personas","CALLE","TUXPAM (TAMPICO)","CALLE","IGNACIO DE LA LLAVE","CALLE","NINGUNO","CALLE","5 DE MAYO","283",,"CENTRO Y PLAZA COMERCIAL","PLANTA BAJA",,,"COLONIA","ZAPOTE GORDO","CENTRO Y PLAZA COMERCIAL","PLAZA CRISTAL TUXPAN","5","92860","30","VERACRUZ DE IGNACIO DE LA LLAVE","189","Tuxpan","0001","Túxpam de Rodríguez Cano","0319","049",,"DELIPANTUXPAN@HOTMAIL.COM",,"Fijo","20.94924261","-97.42001453","2010-07"
"6411642","30087461190001121000000000S5","PASTELERÍA DAUZON",,"461190","Comercio al por menor de otros alimentos","0 a 5 personas","CALLE","PASEO DE LAS ARAUCARIAS","CALLE","ANDADOR F","CALLE","AGUSTIN LARA","CALLE","HUISAR","205","A",,,,,"COLONIA","FRACC. POPULAR INDECO ANIMAS",,,,"91190","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","0395","053",,,,"Fijo","19.53473008","-96.89098498","2014-12"
"4460853","30087461190000881000000000U5","PASTELERIA DAUZON",,"461190","Comercio al por menor de otros alimentos","0 a 5 personas","AVENIDA","LUCIO BLANCO","AVENIDA","PRIMERO DE MAYO","CALLE","DOCTOR JESUS LOPEZ DOMINGUEZ","CALLE","MELQUÍADES RUÍZ","45","D",,,"1",,"COLONIA","ADOLFO LOPEZ MATEOS",,,,"91020","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","1105","039",,,,"Fijo","19.54847395","-96.93298377","2010-07"
"4468130","30087461190001301000000000S3","PASTELERIA DAUZON",,"461190","Comercio al por menor de otros alimentos","0 a 5 personas","PROLONGACION","FERROCARRIL INTEROCEANICO","CALLE","JOAQUIN ARRONIZ","CALLE","NORBERTO MARTINEZ","CALLE","NORBERTO MARTÍNEZ","490",,,,,,"COLONIA","JARDINES DE XALAPA",,,,"91150","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","1054","026","2288403895","C_DAUZON@HOTMAIL.COM",,"Fijo","19.54583435","-96.90763073","2010-07"
"6411298","30087461190000121000050524S6","PASTELERÍA DAUZON","DAUZON SA DE CV","461190","Comercio al por menor de otros alimentos","0 a 5 personas","CALLE","PRIMO VERDAD","OTRO (ESPECIFIQUE)","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO","5",,,,,,"CIUDAD","CENTRO",,,,"91000","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","0215","045",,,,"Fijo","19.52741816","-96.92076229","2011-03"
"6411299","30087461190000971002050524S4","PASTELERIA DAUZON","DAUZON SA DE CV","461190","Comercio al por menor de otros alimentos","0 a 5 personas","CARRETERA","XALAPA VERACRUZ","PRIVADA","NINGUNO","CALLE","LAGUNA DE BACALAR","CALLE","PASEO DE LOS LAGOS","680",,"CENTRO Y PLAZA COMERCIAL","PISO 1",,,"COLONIA","PLAZA LAS AMÉRICAS","CENTRO Y PLAZA COMERCIAL","LAS AMERICAS XALAPA","38","91193","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","1904","001",,,"WWW.PASTELERIASDAUZON.COM","Fijo","19.51338204","-96.87585804","2010-07"
"8884891","30038461190000761000000000S2","PASTELERIA DAUZON",,"461190","Comercio al por menor de otros alimentos","0 a 5 personas","AVENIDA","CONSTITUCION","CALLE","COLON","CALLE","JIMENEZ DEL CAMPILLO","CALLE","ZAMORA","22",,,,,,"COLONIA","CENTRO",,,,"91500","30","VERACRUZ DE IGNACIO DE LA LLAVE","038","Coatepec","0001","Coatepec","0206","022",,,,"Fijo","19.45469406","-96.95765718","2019-11"
"8450991","30065461190000141000050524S0","PASTELERIA DAUZON PLAZA LA PRADERA","DAUZON SA DE CV","461190","Comercio al por menor de otros alimentos","0 a 5 personas","CARRETERA","PANTANO","CALLE","OCHIL","AVENIDA","CORDILLERA","OTRO (ESPECIFIQUE)","BOSQUE",,"SN",,,,,"FRACCIONAMIENTO","LOMAS DE LA PRADERA",,,,"91637","30","VERACRUZ DE IGNACIO DE LA LLAVE","065","Emiliano Zapata","0224","La Pradera","0491","005",,,,"Fijo","19.5017521","-96.86058555","2019-11"
"4286451","30068461190000181000000000S0","PASTELERIA DE BETI",,"461190","Comercio al por menor de otros alimentos","0 a 5 personas","BOULEVARD","EMILIANO ZAPATA","CALLE","JAVIER MINA","CALLE","INSURGENTES","ANDADOR","PINO SUÁREZ","21","LOTE",,,"0",,"COLONIA","SAN JOSE",,,,"94475","30","VERACRUZ DE IGNACIO DE LA LLAVE","068","Fortín","0001","Fortín de las Flores","0120","006",,,,"Fijo","18.92078358","-97.0115503","2014-12"
"4362971","30044461190000091001000000U2","PASTELERIA DE FATIMA",,"461190","Comercio al por menor de otros alimentos","6 a 10 personas","AVENIDA","6","CALLE","13","CALLE","15","AVENIDA","4","1316","A","EDIFICIO SIN NOMBRE","PISO 1",,,"COLONIA","BARRIO DE SAN MIGUEL",,,,"94620","30","VERACRUZ DE IGNACIO DE LA LLAVE","044","Córdoba","0001","Córdoba","0063","048","2717403532","FCOJARQUIN@HOTMAIL.COM",,"Fijo","18.89262035","-96.92841718","2010-07"
"7037520","30036461190000021000000000S5","PASTELERIA DE TETE",,"461190","Comercio al por menor de otros alimentos","0 a 5 personas","CALLE","AGUSTIN MELGAR","CALLE","LA GLORIA","CALLE","VENUSTIANO CARRANZA","CALLE","JUAN DE LA BARRERA",,"SN",,,,,"COLONIA","CUAUHTEMOC",,,,"91370","30","VERACRUZ DE IGNACIO DE LA LLAVE","036","Coacoatzintla","0001","Coacoatzintla","0023","007",,,,"Fijo","19.65174755","-96.9401425","2019-11"
